applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
APP07236,44420.40928557912,716.1874062964055,5131.654094237916,41643.00395968511,26,BC,Unemployed,0
APP07237,64059.6626488858,1288.3025689855879,6569.056899236014,24423.20792029126,39,BC,Part-time,325
APP07238,99466.4508013037,978.912174158551,904.5122976931098,40994.34781634303,95,ON,Part-time,256
APP07239,79840.37831472991,1840.9108091084731,8196.266997271972,21236.07811825658,82,ON,Part-time,578
APP07240,16397.52279385801,186.12581189941804,9062.83811162103,11014.974611212247,72,BC,Unemployed,0
APP07241,49589.3248555297,533.1039847717896,4988.761934411168,27789.306771090163,50,BC,Unemployed,0
APP07242,39986.53848896006,423.1010900358546,6134.689149790777,37126.581120075236,58,BC,Part-time,204
APP07243,62570.20919652323,720.1300278170354,3396.8543607846636,11015.769316579119,39,ON,Part-time,83
APP07244,19006.257097198035,256.4576433341013,3868.451109330243,42922.49217721354,26,ON,Unemployed,0
APP07245,33999.20968118139,497.6902264986082,4381.76780252879,22455.90296469179,90,ON,Unemployed,0
APP07246,80450.60996690269,1899.2752782778932,2878.970706804651,49955.13208607579,91,ON,Part-time,582
APP07247,44665.633313101745,945.4360675319483,5404.233932489815,18352.835886457407,51,BC,Full-time,599
APP07248,52213.88696335395,1257.4111138313447,9395.597791361612,13081.735097488985,74,BC,Part-time,550
APP07249,33382.877568173586,654.5798834814955,9602.40097352552,27758.891871565855,70,BC,Full-time,273
APP07250,59132.23864852505,1350.8930436892401,3273.724612982788,30036.944893556723,77,ON,Part-time,25
APP07251,53844.54814777372,1047.5438234778883,4322.42342044402,41615.95734454938,28,ON,Full-time,263
APP07252,48215.50320313858,448.3359672388353,3563.264770424921,1360.09844883585,86,BC,Full-time,504
APP07253,38570.20270330576,767.0128507437427,5659.0900173860555,1978.752398759993,52,BC,Unemployed,0
APP07254,30291.945038911053,382.1731027575245,9827.973307656295,7532.933581418198,90,ON,Unemployed,0
APP07255,30491.276774622394,507.24837735076835,1393.774041268252,15275.743556916252,86,ON,Full-time,97
APP07256,47315.16932962412,1091.189424401486,6039.762934141605,29955.582180935082,23,BC,Part-time,10
APP07257,31248.03359633261,683.2175193850792,8877.335427995748,7236.182066177998,27,ON,Part-time,590
APP07258,71261.49807647109,1142.6716143726064,4974.568083232613,9059.540851855054,39,ON,Part-time,191
APP07259,67474.6874237452,778.1918002729452,6170.142997558101,45616.15220902288,38,BC,Unemployed,0
APP07260,25082.58824827914,321.75434400585885,8212.160930925565,46795.753411400685,90,ON,Full-time,327
APP07261,34877.122845280275,336.62263544847286,3928.65058708633,35859.74906962152,78,ON,Unemployed,0
APP07262,35436.30309197494,345.3023952718572,7350.124193048197,12672.868399925284,23,ON,Part-time,557
APP07263,60245.76125240265,891.4699367132683,5455.065144154182,49471.56115618594,38,BC,Full-time,344
APP07264,39180.11891182508,827.8311168693809,3851.599303923926,27796.91937634888,28,BC,Part-time,62
APP07265,25657.04189121807,520.1923901105723,1003.6183723023772,2753.8709309296673,43,ON,Unemployed,0
APP07266,45333.09567369399,519.510118510665,8437.141212092745,42621.47849948961,65,BC,Full-time,34
APP07267,62710.58772552305,1496.8416880446966,5056.430481864828,10937.566316131719,28,BC,Unemployed,0
APP07268,36415.62954492021,741.3390297195896,16.469385112746203,48630.02895011814,70,ON,Full-time,46
APP07269,31123.971345125945,723.4131503518871,5340.576453354082,33237.55497705482,21,BC,Full-time,138
APP07270,49030.510868773934,927.7669900255097,3700.778567322428,22902.422664840826,87,BC,Part-time,208
APP07271,29482.24650898031,277.466400219996,2789.451894590209,2787.098131211498,66,BC,Part-time,529
APP07272,39520.12848558079,939.9396807565847,5577.63388510408,31457.674311491966,68,ON,Full-time,447
APP07273,51012.050781307174,564.1173851692874,9562.767972393724,21314.41631435175,97,ON,Part-time,255
APP07274,51224.090165965885,1145.1761564091832,9370.363851149492,22472.952587006195,77,BC,Full-time,137
APP07275,55363.856648635534,1090.8863473469353,3326.2410492626614,26104.648847528177,82,ON,Unemployed,0
APP07276,37120.57878505984,718.3801193295965,524.327983314814,18040.213963662205,95,ON,Unemployed,0
APP07277,96768.22032486409,2341.8254212971715,9608.174043545225,7334.733597383856,69,BC,Unemployed,0
APP07278,67178.65149372465,1566.7044738056854,7259.083419330822,35387.837057831166,74,ON,Part-time,172
APP07279,60291.60961958054,615.2603703141722,5854.6816623825825,21473.94537494942,54,ON,Part-time,559
APP07280,70323.85903886019,1533.0644661517747,9178.458132648166,26973.768403736965,42,BC,Part-time,433
APP07281,92597.69850125196,868.8070174943798,595.4893063044519,21338.223992300984,64,BC,Unemployed,0
APP07282,82022.94918261767,1221.8902714093883,9695.517280368927,7454.26839783778,42,ON,Unemployed,0
APP07283,39378.136510945216,733.3529465358572,9360.299726655168,10765.691126742526,33,BC,Unemployed,0
APP07284,29493.830443327537,623.4283187950322,3194.6421419049398,23869.37746633674,55,ON,Full-time,318
APP07285,92337.98689711472,781.5415666272178,2886.637656262665,13516.252768380105,70,BC,Full-time,295
APP07286,36576.87343925653,348.488669410002,5416.959962593454,12347.293097037375,40,BC,Full-time,161
APP07287,155320.9776987955,3011.6996680674793,9908.535782335843,5999.23937701392,87,ON,Full-time,87
APP07288,112920.69779068802,1851.5550210832182,9662.690791810142,31299.86025704775,20,BC,Full-time,20
APP07289,54774.30232406388,728.6036704305767,2593.898169680102,8473.407367463009,84,BC,Full-time,575
APP07290,42826.23869374831,860.3966683814264,7352.6689032070335,24093.36314197233,100,ON,Part-time,27
APP07291,60902.00123398723,980.2892700575524,3667.9319824022296,23247.715025015586,49,ON,Part-time,541
APP07292,67013.44720493647,943.1380527783281,707.4218494809426,8801.756358150553,97,BC,Unemployed,0
APP07293,49435.52211753875,922.4498630053035,2878.1914342846217,46082.48124943912,72,ON,Full-time,189
APP07294,91017.04974098325,884.3789906570556,2740.6076984282977,28012.08770613823,78,BC,Unemployed,0
APP07295,98216.17080647098,2190.687551236878,4016.7345522814758,40597.21805645739,26,ON,Part-time,543
APP07296,28413.84083051513,441.81226069456096,7679.546460389512,40399.748193637955,53,ON,Part-time,420
APP07297,93946.85261346558,1839.4458215913737,7185.564049070748,7912.372871064287,76,ON,Part-time,214
APP07298,53634.11704796583,717.5898144932887,2438.5148022467374,36608.09362643289,54,ON,Part-time,407
APP07299,78349.80890351027,738.8428810461875,8405.91116600368,20755.580825973317,69,BC,Full-time,219
APP07300,78051.6281444352,1413.952112423271,5591.213947193525,44357.761524321846,55,ON,Unemployed,0
APP07301,53297.22091374436,634.9996482670894,1100.2631318671652,37944.22026084392,91,ON,Part-time,74
APP07302,60353.242749972196,735.8629719622799,7685.497992396888,25093.487474689155,90,BC,Full-time,287
APP07303,40677.22467252431,364.2455609612409,8653.783996584445,46813.230929565325,56,ON,Part-time,270
APP07304,102363.66389308686,1681.409626119155,2276.0182099642057,29420.27366970371,58,BC,Full-time,134
APP07305,83582.78547148104,1774.5226744867905,574.0361347608724,11836.925888667549,79,BC,Part-time,434
APP07306,56387.85139115352,602.0773592975094,9445.593276131369,24048.262717632573,76,ON,Unemployed,0
APP07307,50765.10878395556,462.36923073613525,6175.786542533572,27155.158030238377,25,ON,Part-time,131
APP07308,51931.0935467986,1285.3456485035163,2654.284412417536,43467.07733956683,69,BC,Part-time,50
APP07309,83274.30094324166,1571.8171573462105,8305.6875891445,16161.78848787633,87,ON,Full-time,224
APP07310,51670.56736517252,690.1056002542267,9526.281039585892,47730.04083464171,21,BC,Part-time,500
APP07311,68032.2100013747,1437.5511818459838,592.780435867759,34697.26440999652,42,ON,Unemployed,0
APP07312,43664.01924712483,1070.4676114987747,3302.253417868477,3474.330505295689,30,BC,Unemployed,0
APP07313,35559.08026612311,566.3317507827276,9166.953215709636,45002.21052173695,29,ON,Part-time,385
APP07314,61218.3298714036,1348.2063930492047,920.9966047347784,34135.19487359184,39,ON,Part-time,91
APP07315,38548.01524870478,861.1443521075236,1227.71242204746,10003.0529528888,76,ON,Part-time,366
APP07316,46349.54213085516,439.12988822576915,1971.8959960991956,40717.77718483026,100,BC,Part-time,371
APP07317,80646.97050234972,1105.2369858173122,5193.076368705993,17098.838722604094,40,ON,Part-time,538
APP07318,29687.752992486123,409.43672761459266,9345.297160459706,6586.18786013736,77,BC,Full-time,98
APP07319,160150.8042926362,1700.2273468007472,9402.09377225394,43603.16825967929,28,BC,Unemployed,0
APP07320,79732.5855429305,1790.8445020674308,6805.661386196974,19613.25302946673,35,ON,Unemployed,0
APP07321,72975.1657356289,1490.5074198882485,7206.686834360849,10397.700787518215,68,ON,Unemployed,0
APP07322,30300.64941068984,273.6070822654168,1847.1367673178675,49024.48024922956,93,ON,Part-time,300
APP07323,92856.6052144926,1288.4324084083414,2624.1776970422547,4265.803811954535,35,ON,Part-time,417
APP07324,77956.59798226078,683.8224552562706,7530.310820100607,40052.81703292257,92,BC,Full-time,213
APP07325,84933.94160191937,966.2931584292099,4821.954402118858,28775.74104612437,50,ON,Unemployed,0
APP07326,77980.52685061141,1489.6816178633717,1653.807076783489,9608.201435168176,21,BC,Full-time,353
APP07327,38681.37432430507,490.28467593926655,2310.1692824771803,21220.981788248515,33,ON,Full-time,344
APP07328,54396.61231282615,740.5181865046973,7093.279519661717,44557.119384282814,99,BC,Full-time,339
APP07329,84126.71777905464,1752.1768487243376,7508.273551382696,12762.466774848466,83,BC,Part-time,452
APP07330,40897.471765515715,837.705347932757,9048.935369141087,20289.36497322555,58,BC,Part-time,524
APP07331,22431.72174966458,260.37565439732913,9450.23144280485,1749.0253423458012,31,BC,Part-time,521
APP07332,35520.133818849245,492.9711851583251,4395.781398718222,13218.006172558291,33,ON,Unemployed,0
APP07333,52663.71875024882,722.8024537597707,4395.828423031654,31660.34089834259,52,BC,Part-time,584
APP07334,55797.58904742668,1056.516989660658,4942.4414910110945,29814.665972089013,71,BC,Part-time,301
APP07335,79855.28766620121,1482.5401999965966,4053.475352150453,30594.992742221813,77,BC,Part-time,205
APP07336,21283.1573327862,203.5780577129802,9914.824967949044,35125.50620315354,39,ON,Unemployed,0
APP07337,87121.80498072699,1240.518953424865,4906.833953095372,35240.5583620577,29,ON,Full-time,108
APP07338,95736.81029622117,1889.1042080938573,2231.4123131857386,38908.27472911184,86,BC,Part-time,555
APP07339,72190.76082095328,1423.071647548358,820.4390383928118,8224.613024385279,90,ON,Full-time,393
APP07340,27283.78585513562,576.996389274079,1819.5405905689065,49754.22311574401,35,ON,Part-time,48
APP07341,96406.2333656788,1815.040938599913,6327.704289385712,4778.203659536799,27,BC,Part-time,529
APP07342,50108.893430872704,673.6006614983252,3801.016159307785,32843.55006823054,93,ON,Full-time,77
APP07343,111872.0808772417,1450.43585234051,1818.7726942891857,29845.34597173071,37,BC,Unemployed,0
APP07344,81872.33044373638,1869.7751561949333,337.2291813785444,46223.047233753765,42,ON,Full-time,543
APP07345,108351.58205558655,2199.842418524734,8120.497331947585,22490.09074950092,57,BC,Unemployed,0
APP07346,66833.80049685831,830.7648430436474,4950.554441644624,35326.47524671528,88,ON,Full-time,496
APP07347,40671.14188377231,862.9436098627872,6493.796402405219,25020.265468291258,59,BC,Full-time,109
APP07348,36723.233106623455,803.0229071057787,2862.8408805487684,1151.4022963012758,93,BC,Unemployed,0
APP07349,118453.25369576892,1832.5003381740491,2139.605289897346,10683.915545729042,81,ON,Full-time,210
APP07350,46126.51848097192,825.9077387962085,194.63740249777928,31377.533929631845,56,BC,Unemployed,0
APP07351,68830.67460646608,819.6662750597574,3275.781916490752,23100.104987789236,35,ON,Unemployed,0
APP07352,76002.03940083548,1238.4407500582665,948.5242179791198,12066.4535338971,96,BC,Part-time,77
APP07353,85009.8824382497,1698.6278717260864,4748.525970777912,8049.830650632945,25,ON,Full-time,78
APP07354,40955.20342258996,826.3882701360578,9316.475368540177,43408.326217849375,51,ON,Full-time,274
APP07355,43139.58977633868,706.9851004391373,7223.740715981087,18633.455171132468,23,ON,Full-time,398
APP07356,57323.59910359293,500.1808654539303,5667.253627213349,9657.346561506365,46,BC,Part-time,467
APP07357,45772.289113744075,920.9796990087683,4886.987290364744,27971.74624233769,70,ON,Part-time,262
APP07358,81630.19438312617,1808.4459802645017,3685.5757977071203,16639.584220106888,64,ON,Full-time,194
APP07359,44761.3503248303,615.1075157518947,9694.66977649276,48694.9694599741,93,ON,Full-time,468
APP07360,74390.59881944067,993.9508025472087,2065.7924841231347,27980.451022453377,68,BC,Unemployed,0
APP07361,79474.30175094685,931.9595482186467,4551.348590168613,17144.7078757949,54,ON,Unemployed,0
APP07362,45611.95362969779,547.6251991698545,8961.918958506483,3103.490934104844,34,BC,Full-time,537
APP07363,54874.74495569266,990.7505935581513,1812.4876574033722,5131.920042891556,43,BC,Full-time,256
APP07364,37213.17085365314,734.4756919721165,6349.568589663275,27650.22333557495,26,BC,Full-time,475
APP07365,27133.11998388407,230.84700714344638,6367.8656758614725,27467.89981918084,73,BC,Unemployed,0
APP07366,33262.47720336018,505.40871979598614,97.07514963035236,30061.27860497464,61,BC,Part-time,143
APP07367,75531.90959670709,775.0636038458252,2137.4510664877866,2075.46623679238,77,BC,Unemployed,0
APP07368,67086.4406865742,810.0192598258421,7326.563657087421,21412.98784143259,97,ON,Part-time,160
APP07369,39153.78888901591,928.9129687978641,1699.2561547811401,47866.74216212957,95,BC,Full-time,414
APP07370,23691.28935886271,349.13878488907835,486.58222921870276,12570.017615748326,57,BC,Part-time,3
APP07371,96950.53685543136,1616.6612284569535,7258.250673312074,6912.815230147054,54,ON,Part-time,253
APP07372,74486.3448991493,1736.8371831671793,4958.423316533569,1873.3379364596276,62,BC,Unemployed,0
APP07373,49404.82853642598,768.3026867884003,5149.060457741644,28828.148610564233,63,BC,Unemployed,0
APP07374,37687.83864351939,692.5961195178696,5321.892427965469,2917.817406406484,38,ON,Unemployed,0
APP07375,57230.21666747127,538.4955808236558,7637.247699319693,13233.132266384902,73,BC,Part-time,502
APP07376,60952.265129923144,1486.9175208407657,4435.039843454277,31239.652313788774,64,ON,Part-time,97
APP07377,51370.39340854747,772.3814541825155,8854.951377149479,46661.56678175905,48,ON,Unemployed,0
APP07378,45740.306806702116,767.0592732918138,4780.421314129793,42205.5119620996,19,ON,Part-time,40
APP07379,62846.639505613035,1266.9849829844666,9379.933264157742,31064.532283785436,29,BC,Unemployed,0
APP07380,30639.180877236613,516.2461898541104,7520.5170727832,20792.799902644543,85,BC,Unemployed,0
APP07381,36908.10257528303,901.4734566637956,8416.013556196382,11253.729918032155,47,ON,Unemployed,0
APP07382,41745.04196145019,453.45357771983777,5838.235514778493,9544.707310656591,59,BC,Full-time,11
APP07383,61074.938954367615,903.9569117661732,4746.883209354595,21691.044585030846,19,BC,Full-time,442
APP07384,42395.47702687006,466.9897911779983,9721.268857588426,10109.29097684124,75,BC,Full-time,584
APP07385,78037.76351531758,1100.194318287158,8520.098635106919,6954.661932169936,75,ON,Part-time,296
APP07386,45037.41590844397,671.0959675903318,3036.0930156972267,5676.5831961922895,31,ON,Unemployed,0
APP07387,39138.167808548504,661.652694689011,6975.496192563538,20204.3383868466,88,BC,Part-time,272
APP07388,30639.963181429306,396.57037546964744,1612.1965293622097,7585.62974492977,69,ON,Unemployed,0
APP07389,64343.895994859864,1445.2628884746885,9504.990209125486,34687.9323001577,49,BC,Full-time,5
APP07390,79868.35086015312,1614.2398888197324,260.00527553917243,42220.0546151752,49,BC,Full-time,295
APP07391,82895.43276984418,1841.543518899286,7328.910109873891,12262.74626284472,28,ON,Part-time,79
APP07392,85862.49164968032,1307.1476123215987,3353.198806852129,21324.04791208953,98,ON,Part-time,83
APP07393,51298.01580589387,986.4115774187946,6134.694652849926,35067.804839391414,47,ON,Full-time,1
APP07394,40781.106320864346,1007.1633412101972,1204.3529584041191,35541.12523146806,23,BC,Unemployed,0
APP07395,48508.91277941148,803.0433028926043,2977.6478070080225,47243.96445556449,47,ON,Unemployed,0
APP07396,73950.49792446094,1732.784986156045,7521.819336240926,20787.528239507177,45,ON,Part-time,255
APP07397,75372.03903687793,1792.117750438754,5435.5534593935,35708.6985850905,53,ON,Part-time,179
APP07398,64534.33699907119,750.0609165921528,4639.045450056159,2924.4877311951677,56,ON,Full-time,127
APP07399,50070.802246751555,516.3200954821322,2671.980552238643,3053.6896095951424,84,ON,Part-time,216
APP07400,30120.04072939624,426.13721271582676,51.71434673178599,20612.903132054387,61,BC,Full-time,233
APP07401,80163.02906168457,1485.010865596658,1893.7017713857929,44483.415807963895,63,BC,Full-time,579
APP07402,37846.30451972375,324.4679028523118,4049.903639131304,22988.007470335957,81,BC,Full-time,228
APP07403,42559.8546868163,408.46747873268436,7248.899190394905,9853.798241555634,53,BC,Full-time,67
APP07404,50395.54338875862,559.5960746431654,5542.917464596324,9723.161037565033,89,BC,Part-time,141
APP07405,36130.4196175551,482.14382566000603,2623.721906534128,48758.18235017899,42,BC,Full-time,64
APP07406,116970.22084610867,1484.998782202039,3743.410414125887,28617.85884207289,88,BC,Unemployed,0
APP07407,56927.177741545944,1204.1022954153368,2513.462671325295,12944.397273371616,94,BC,Part-time,248
APP07408,37571.21349236353,317.9617139034532,6720.964249526951,6992.645063687553,80,BC,Unemployed,0
APP07409,64684.00464473654,1246.6072632887506,3263.400288519247,7681.705861116304,54,BC,Part-time,459
APP07410,61092.38971646211,1306.8028522333532,2208.1267115852434,26741.433497629325,77,BC,Part-time,3
APP07411,34404.90891647173,777.4509023568999,9465.137653898857,1018.7852457198046,35,ON,Unemployed,0
APP07412,42207.80752022201,1051.173798864975,4132.661837152133,17430.36284899824,61,ON,Full-time,94
APP07413,62587.3824921858,1043.5874969789606,7243.220121794711,33023.92764134394,71,ON,Part-time,122
APP07414,53983.45191577222,1073.8791459601302,2968.0828460451826,15388.858544070392,55,BC,Part-time,457
APP07415,78248.2878356961,1685.1170994631404,2409.0501543665823,48578.52673434601,92,BC,Full-time,364
APP07416,21937.564644237067,341.13295408359824,5851.242337535183,20213.14025460704,44,BC,Part-time,285
APP07417,85881.2892910079,1400.573472392053,6297.294263464682,17130.46579473993,99,BC,Full-time,93
APP07418,20665.56580328771,297.16754536895616,9717.26120629918,15468.718258309076,43,BC,Part-time,370
APP07419,66952.98920140555,602.9687065731937,262.64351058013943,47642.00579517346,30,ON,Part-time,192
APP07420,20922.774207424285,323.7485748021246,3265.9600251330967,17631.732590088235,33,BC,Full-time,203
APP07421,31813.789082324056,295.1351888602263,374.35830304576535,14975.563669816756,49,BC,Full-time,130
APP07422,106234.59186106709,1292.114093705345,1131.9013833256374,27584.471630096552,63,BC,Full-time,135
APP07423,67912.67019445074,1065.9879643336494,6996.336819897623,1791.717352999343,89,ON,Unemployed,0
APP07424,48219.77308260753,761.2940326032204,4190.061657960759,17782.318019385508,69,ON,Unemployed,0
APP07425,134190.3403052888,1173.804375063416,4780.021031823972,43601.069615913955,50,ON,Part-time,64
APP07426,91463.79282248173,2071.537788426456,6289.254185202761,7030.182703686776,99,BC,Unemployed,0
APP07427,83259.64177656328,1375.858037556767,1388.4656111202441,25152.3717544205,27,BC,Part-time,575
APP07428,53056.005552046074,505.7703811534235,46.22194132039459,43731.78903666593,57,ON,Full-time,231
APP07429,66896.73830956666,1363.475177029087,1000.7119100243167,15170.270455455922,60,BC,Unemployed,0
APP07430,37414.38093695614,744.8358172774537,7096.2519325627745,9543.575102318146,29,BC,Full-time,288
APP07431,50260.73807426337,602.0336857411941,4455.596549931901,22557.76113273743,99,ON,Unemployed,0
APP07432,47501.537643576965,971.556499126732,8927.04722783327,20404.019639886625,33,ON,Part-time,343
APP07433,48079.00912961471,633.3294468194711,2725.7101971610564,4269.1534269172635,96,ON,Part-time,485
APP07434,53065.526307172535,1073.2557157526587,4948.004494553306,1016.3792676958052,79,ON,Part-time,379
APP07435,43650.31238892587,827.8659713194962,2008.024019493151,10196.037232967321,47,BC,Full-time,90
APP07436,54081.79786251487,689.4638900592897,849.8482229254789,45401.71815278525,86,BC,Part-time,417
APP07437,37766.91102520727,927.7390437032225,6683.741581131524,31079.922511791,60,BC,Full-time,84
APP07438,79260.96085692826,1310.7777948853957,8045.6099891527965,28547.339960526253,27,ON,Full-time,274
APP07439,77534.32840484794,1214.025402849191,9397.386205679966,7882.096630499886,35,ON,Part-time,307
APP07440,168408.08376648976,3645.6607280661724,6278.850649269732,44878.85599058746,43,ON,Full-time,269
APP07441,72479.26911340174,1547.5742538482539,4875.29606233782,18899.408948108012,69,BC,Full-time,82
APP07442,46325.23103753556,842.7141241798869,6620.052834535058,13727.063530924905,80,BC,Part-time,464
APP07443,41037.42164613928,714.2594818089556,4159.812833107764,2795.6988664872547,26,BC,Full-time,353
APP07444,53914.89596565909,645.984851680093,8079.909046064222,27313.6019187723,40,BC,Unemployed,0
APP07445,41061.5071231406,968.6633623314655,6808.890589320252,38328.730359479305,58,ON,Full-time,243
APP07446,83035.93725278381,715.1404239597574,620.0471974517219,27339.211914469815,33,ON,Full-time,249
APP07447,55747.50708085624,908.5485091469458,7470.169643879822,45327.45558521697,100,ON,Full-time,242
APP07448,105510.1823583449,1805.957547867379,1767.3536575389803,11442.813013075947,68,ON,Unemployed,0
APP07449,65014.67161598043,951.0729438505215,647.1193359366723,15669.533826730594,72,ON,Unemployed,0
APP07450,57165.97191959051,1034.511776091149,6118.732616972744,15304.182082660662,46,BC,Full-time,407
APP07451,63627.21830044916,627.065252675495,6994.349070120457,30515.326547182067,27,ON,Unemployed,0
APP07452,30836.124794479958,488.28687889102366,1123.553774553041,8938.565003041665,24,BC,Unemployed,0
APP07453,65033.95889650663,735.1047173824275,4926.098980604538,34399.53914290023,27,BC,Full-time,76
APP07454,27308.201743757272,342.7313109745592,5705.809589886741,19825.159134866775,56,ON,Unemployed,0
APP07455,45776.788220630806,991.2096648019207,4921.150750212203,41376.972754836424,45,ON,Unemployed,0
APP07456,82122.58228784944,1258.6466998131746,4337.524832999639,9550.591364922222,52,BC,Full-time,370
APP07457,52500.9756379566,444.8399912134654,7186.077887848522,31531.52133793988,93,ON,Part-time,550
APP07458,48856.02951036961,1115.9534719141618,608.2480981900574,26533.864377870323,96,ON,Unemployed,0
APP07459,61203.20298327992,972.9223932378451,2211.292859765204,11753.503947106783,84,BC,Part-time,384
APP07460,114770.18319830083,2054.4061789605325,7351.6931939663455,47811.993556034184,85,BC,Unemployed,0
APP07461,52697.1771693838,897.7701824269802,5837.749725546876,24156.919713317446,75,BC,Unemployed,0
APP07462,42886.5855434623,487.37571591481935,6278.795597686582,7554.9927732156175,55,ON,Part-time,93
APP07463,67828.39250640981,1680.8451014176205,7878.780915583522,7157.531271389479,28,ON,Part-time,431
APP07464,116749.62285254119,2484.974870166182,1225.7097626355894,17601.07549917435,39,BC,Full-time,119
APP07465,48501.27493331029,445.25832942806375,813.5769158380457,37043.04766404268,61,ON,Unemployed,0
APP07466,120093.52593759129,2423.112220928957,50.95027748225234,13702.95244119501,91,BC,Part-time,100
APP07467,39807.4221628423,975.1202057853089,9406.518792346613,24242.31677601691,98,BC,Unemployed,0
APP07468,67421.68370316719,1646.7381153177191,4001.9173842888276,44841.19120385539,54,ON,Unemployed,0
APP07469,41381.43321365239,1032.1005106137995,219.31691562890433,34811.02734480592,86,BC,Part-time,43
APP07470,54865.52767864824,1297.783672789657,2674.0044429744635,36336.31292530533,38,BC,Unemployed,0
APP07471,65968.28622198295,651.6205823772639,951.2943155850973,19304.61417121813,45,BC,Part-time,535
APP07472,72725.45996873754,891.8191100474911,2170.8964340849757,42385.58452234632,76,ON,Full-time,68
APP07473,35488.23950327391,494.1769138737384,8798.04842176838,3764.951578874164,82,ON,Full-time,106
APP07474,42695.70733623675,392.1246680602997,3804.9186006039495,13718.994070843617,48,BC,Unemployed,0
APP07475,59786.90263664001,1127.120262651004,8065.688968889281,16426.235650872244,27,BC,Part-time,545
APP07476,119907.61898324933,2318.008600499307,1503.8740804590877,12203.924992909295,67,BC,Part-time,418
APP07477,42660.41574714448,452.88960082572174,5282.3461377550975,48481.191974035,77,BC,Unemployed,0
APP07478,46127.45791124904,973.8745850502975,3725.4279551063087,23132.2141393062,79,ON,Part-time,585
APP07479,58950.87844863781,1234.214392456381,9275.096389903038,44372.392579961546,45,BC,Part-time,101
APP07480,67722.41726772574,750.3767696910427,3045.4455886427445,38710.57662916004,84,ON,Part-time,47
APP07481,37456.45234837588,899.0274453118432,2041.5318037188856,22711.64589349191,53,ON,Part-time,172
APP07482,49755.1871332984,456.24176641889534,5850.741517531742,20238.519143325477,83,BC,Part-time,388
APP07483,59419.150897691325,1065.0039303689857,3853.4575639861423,8804.12132275716,75,ON,Part-time,250
APP07484,67622.9693250118,1419.3007803370556,837.6612230055591,28382.805812410126,20,BC,Full-time,505
APP07485,45583.579759583685,1113.5193601057952,9399.631815178625,7912.349125086929,95,BC,Part-time,275
APP07486,107343.62275702482,1072.3509263399094,215.62986748293488,18590.40091173538,56,ON,Unemployed,0
APP07487,36704.01936229042,591.8717950196551,5330.850323597807,34706.89805141677,85,ON,Full-time,466
APP07488,26431.38083273407,390.4857018060293,9109.50135436407,30477.406463732124,64,ON,Unemployed,0
APP07489,79397.82786932,1954.7946381166425,41.673398063862834,22845.822775904406,46,BC,Unemployed,0
APP07490,55869.4538890877,485.9602193531144,3038.764200433213,46964.71656167619,23,ON,Full-time,91
APP07491,119580.74125816638,1181.2587010523007,7326.6125778041505,35023.519048727954,96,BC,Part-time,450
APP07492,49268.703011479796,457.5931915595615,9872.95996474113,30109.474825862264,64,ON,Unemployed,0
APP07493,21765.928227044726,431.6839467070115,6081.196811675635,28884.991838487276,52,ON,Unemployed,0
APP07494,60611.63925044368,1345.2562227530889,718.5152561624275,37263.79303865401,88,ON,Full-time,406
APP07495,49968.79654520771,782.9983780411567,5752.909590004151,18796.09129892325,63,BC,Unemployed,0
APP07496,40722.906172447896,465.24454699323456,1503.751607398932,11502.684290814192,96,BC,Unemployed,0
APP07497,66778.93429823843,849.5304169529397,4714.792802266666,23415.135451400525,73,ON,Part-time,280
APP07498,66268.6659472455,1597.4074389181849,4812.943227302975,43271.020690401514,71,ON,Full-time,4
APP07499,84834.91616026421,1475.729380269177,1946.8978922774184,33053.69194479288,54,ON,Full-time,49
APP07500,118502.90173215899,1602.2470754997232,7561.758746658184,47114.99638626786,90,ON,Unemployed,0
APP07501,63793.97729952749,1470.8440806939968,8618.207358525453,20613.105338211357,44,ON,Full-time,420
APP07502,53700.926337186975,740.417407570438,1743.31573925121,6082.607142159088,57,BC,Part-time,374
APP07503,83534.33543564595,1149.489332374675,6476.827276945569,16983.70959406907,100,ON,Part-time,397
APP07504,64755.15703084033,1575.7372584462105,4213.010855867458,13023.434884865406,68,ON,Unemployed,0
APP07505,63293.57348474698,945.3554547463251,2881.5480061232233,49584.34193386343,83,BC,Full-time,485
APP07506,32387.308962042185,772.7351958920055,5014.713398196547,22380.92657484789,56,BC,Part-time,517
APP07507,67512.95396311754,738.0380007227944,3689.921873591895,35404.676799917164,64,ON,Full-time,585
APP07508,92969.75713849193,877.3579321628251,8954.173419691817,23910.14425281004,45,BC,Part-time,552
APP07509,53542.90371305114,1236.8923257124438,9799.569834270722,35913.62009558872,35,BC,Unemployed,0
APP07510,68133.08953974667,1465.8661381469642,631.8656766210296,49050.00595075306,45,ON,Full-time,293
APP07511,71910.00361426277,1496.734468211251,9571.076754422817,44416.8109661633,77,ON,Unemployed,0
APP07512,42070.8006854523,673.6806164967562,6081.622360099545,33658.79850113281,57,ON,Part-time,86
APP07513,48199.954113341766,675.4225326090441,1775.4741970404675,37417.886245086775,38,ON,Part-time,338
APP07514,39206.04419389749,345.1661669330585,7015.024851048776,27043.97880559244,90,ON,Full-time,107
APP07515,80255.708010257,1944.1594849755857,5757.066849453732,18966.45872135248,85,BC,Unemployed,0
